a,b,c,d,ugf
1.066667e-05,0.0003889991,2.4e-06,3.84e-05,11395497.98
1.066667e-05,0.0003889991,2.4e-06,4.27e-05,12932895.28
1.066667e-05,0.0003889991,2.4e-06,4.69e-05,14227298.11
1.066667e-05,0.0003889991,2.4e-06,5.12e-05,15337266.7
1.066667e-05,0.0003889991,2.4e-06,5.55e-05,16892202.26
1.066667e-05,0.0003889991,2.4e-06,5.97e-05,18864011.23
1.066667e-05,0.0003889991,2.4e-06,6.4e-05,20634135.34
1.066667e-05,0.0003889991,2.4e-06,6.83e-05,22244418.32
1.066667e-05,0.0003889991,2.4e-06,7.25e-05,23709086.63
1.066667e-05,0.0003889991,2.4e-06,7.68e-05,26454347.67
1.066667e-05,0.0003889991,2.4e-06,8.11e-05,29328223.34
1.066667e-05,0.0003889991,2.4e-06,8.53e-05,31988788.84
1.066667e-05,0.0003889991,2.4e-06,8.96e-05,34489988.61
1.066667e-05,0.0003889991,2.666667e-06,3.84e-05,11110277.17
1.066667e-05,0.0003889991,2.666667e-06,4.27e-05,12728635.92
1.066667e-05,0.0003889991,2.666667e-06,4.69e-05,14088535.49
1.066667e-05,0.0003889991,2.666667e-06,5.12e-05,15252561.38
1.066667e-05,0.0003889991,2.666667e-06,5.55e-05,16805989.5
1.066667e-05,0.0003889991,2.666667e-06,5.97e-05,18876034.92
1.066667e-05,0.0003889991,2.666667e-06,6.4e-05,20735669.2
1.066667e-05,0.0003889991,2.666667e-06,6.83e-05,22416406.29
1.066667e-05,0.0003889991,2.666667e-06,7.25e-05,23953045.45
1.066667e-05,0.0003889991,2.666667e-06,7.68e-05,27177192.42
1.066667e-05,0.0003889991,2.666667e-06,8.11e-05,30196960.39
1.066667e-05,0.0003889991,2.666667e-06,8.53e-05,33007605.36
1.066667e-05,0.0003889991,2.666667e-06,8.96e-05,35625427.5
1.066667e-05,0.0003889991,2.933333e-06,3.84e-05,10863504.85
1.066667e-05,0.0003889991,2.933333e-06,4.27e-05,12546723.76
1.066667e-05,0.0003889991,2.933333e-06,4.69e-05,13959715.92
1.066667e-05,0.0003889991,2.933333e-06,5.12e-05,15167625.76
1.066667e-05,0.0003889991,2.933333e-06,5.55e-05,16697862.26
1.066667e-05,0.0003889991,2.933333e-06,5.97e-05,18847604.82
1.066667e-05,0.0003889991,2.933333e-06,6.4e-05,20777210.41
1.066667e-05,0.0003889991,2.933333e-06,6.83e-05,22522530.55
1.066667e-05,0.0003889991,2.933333e-06,7.25e-05,24274584.27
1.066667e-05,0.0003889991,2.933333e-06,7.68e-05,27682884.17
1.066667e-05,0.0003889991,2.933333e-06,8.11e-05,30830283.93
1.066667e-05,0.0003889991,2.933333e-06,8.53e-05,33748436.7
1.066667e-05,0.0003889991,2.933333e-06,8.96e-05,36609665.09
1.066667e-05,0.0003889991,3.2e-06,3.84e-05,10522034.26
1.066667e-05,0.0003889991,3.2e-06,4.27e-05,12291781.33
1.066667e-05,0.0003889991,3.2e-06,4.69e-05,13772163.61
1.066667e-05,0.0003889991,3.2e-06,5.12e-05,15038818.94
1.066667e-05,0.0003889991,3.2e-06,5.55e-05,16516470.85
1.066667e-05,0.0003889991,3.2e-06,5.97e-05,18772400.01
1.066667e-05,0.0003889991,3.2e-06,6.4e-05,20795203.56
1.066667e-05,0.0003889991,3.2e-06,6.83e-05,22623041.47
1.066667e-05,0.0003889991,3.2e-06,7.25e-05,24688702.08
1.066667e-05,0.0003889991,3.2e-06,7.68e-05,28274192.14
1.066667e-05,0.0003889991,3.2e-06,8.11e-05,31577575.1
1.066667e-05,0.0003889991,3.2e-06,8.53e-05,34653924.87
1.066667e-05,0.0003889991,3.2e-06,8.96e-05,38718122.53
1.066667e-05,0.0003889991,3.466667e-06,3.84e-05,3939073.361
1.066667e-05,0.0003889991,3.466667e-06,4.27e-05,4364460.096
1.066667e-05,0.0003889991,3.466667e-06,4.69e-05,4842711.971
1.066667e-05,0.0003889991,3.466667e-06,5.12e-05,5409699.706
1.066667e-05,0.0003889991,3.466667e-06,5.55e-05,5883394.432
1.066667e-05,0.0003889991,3.466667e-06,5.97e-05,6286136.394
1.066667e-05,0.0003889991,3.466667e-06,6.4e-05,6633744.738
1.066667e-05,0.0003889991,3.466667e-06,6.83e-05,6959688.082
1.066667e-05,0.0003889991,3.466667e-06,7.25e-05,7541447.867
1.066667e-05,0.0003889991,3.466667e-06,7.68e-05,8058816.099
1.066667e-05,0.0003889991,3.466667e-06,8.11e-05,8521594.732
1.066667e-05,0.0003889991,3.466667e-06,8.53e-05,8942330.405
1.066667e-05,0.0003889991,3.466667e-06,8.96e-05,9325341.729
1.066667e-05,0.0003889991,3.733333e-06,3.84e-05,3715247.81
1.066667e-05,0.0003889991,3.733333e-06,4.27e-05,4178878.879
1.066667e-05,0.0003889991,3.733333e-06,4.69e-05,4547702.293
1.066667e-05,0.0003889991,3.733333e-06,5.12e-05,5134473.908
1.066667e-05,0.0003889991,3.733333e-06,5.55e-05,5642838.384
1.066667e-05,0.0003889991,3.733333e-06,5.97e-05,6075445.525
1.066667e-05,0.0003889991,3.733333e-06,6.4e-05,6448185.994
1.066667e-05,0.0003889991,3.733333e-06,6.83e-05,6773344.759
1.066667e-05,0.0003889991,3.733333e-06,7.25e-05,7223681.099
1.066667e-05,0.0003889991,3.733333e-06,7.68e-05,7775367.636
1.066667e-05,0.0003889991,3.733333e-06,8.11e-05,8268573.293
1.066667e-05,0.0003889991,3.733333e-06,8.53e-05,8714324.083
1.066667e-05,0.0003889991,3.733333e-06,8.96e-05,9121021.957
1.066667e-05,0.0003889991,4.8e-06,3.84e-05,3378018.949
1.066667e-05,0.0003889991,4.8e-06,4.27e-05,3897583.132
1.066667e-05,0.0003889991,4.8e-06,4.69e-05,4310205.413
1.066667e-05,0.0003889991,4.8e-06,5.12e-05,4722371.424
1.066667e-05,0.0003889991,4.8e-06,5.55e-05,5282343.326
1.066667e-05,0.0003889991,4.8e-06,5.97e-05,5757288.704
1.066667e-05,0.0003889991,4.8e-06,6.4e-05,6165694.198
1.066667e-05,0.0003889991,4.8e-06,6.83e-05,6522356.199
1.066667e-05,0.0003889991,4.8e-06,7.25e-05,6836064.146
1.066667e-05,0.0003889991,4.8e-06,7.68e-05,7339649.959
1.066667e-05,0.0003889991,4.8e-06,8.11e-05,7876014.843
1.066667e-05,0.0003889991,4.8e-06,8.53e-05,8361234.151
1.066667e-05,0.0003889991,4.8e-06,8.96e-05,8800391.414
1.066667e-05,0.0003889991,4.266667e-06,3.84e-05,3532341.168
1.066667e-05,0.0003889991,4.266667e-06,4.27e-05,4026489.844
1.066667e-05,0.0003889991,4.266667e-06,4.69e-05,4419209.352
1.066667e-05,0.0003889991,4.266667e-06,5.12e-05,4910322.701
1.066667e-05,0.0003889991,4.266667e-06,5.55e-05,5447232.319
1.066667e-05,0.0003889991,4.266667e-06,5.97e-05,5902282.255
1.066667e-05,0.0003889991,4.266667e-06,6.4e-05,6295178.291
1.066667e-05,0.0003889991,4.266667e-06,6.83e-05,6637493.585
1.066667e-05,0.0003889991,4.266667e-06,7.25e-05,6962510.959
1.066667e-05,0.0003889991,4.266667e-06,7.68e-05,7538773.027
1.066667e-05,0.0003889991,4.266667e-06,8.11e-05,8057331.248
1.066667e-05,0.0003889991,4.266667e-06,8.53e-05,8523267.261
1.066667e-05,0.0003889991,4.266667e-06,8.96e-05,8948281.896
1.066667e-05,0.0003889991,4.533333e-06,3.84e-05,3287491.164
1.066667e-05,0.0003889991,4.533333e-06,4.27e-05,3821647.113
1.066667e-05,0.0003889991,4.533333e-06,4.69e-05,4245906.349
1.066667e-05,0.0003889991,4.533333e-06,5.12e-05,4612435.587
1.066667e-05,0.0003889991,4.533333e-06,5.55e-05,5185763.154
1.066667e-05,0.0003889991,4.533333e-06,5.97e-05,5671902.204
1.066667e-05,0.0003889991,4.533333e-06,6.4e-05,6090311.603
1.066667e-05,0.0003889991,4.533333e-06,6.83e-05,6454573.028
1.066667e-05,0.0003889991,4.533333e-06,7.25e-05,6775500.636
1.066667e-05,0.0003889991,4.533333e-06,7.68e-05,7222635.061
1.066667e-05,0.0003889991,4.533333e-06,8.11e-05,7769851.586
1.066667e-05,0.0003889991,4.533333e-06,8.53e-05,8265257.284
1.066667e-05,0.0003889991,4.533333e-06,8.96e-05,8713256.398
1.066667e-05,0.0003889991,4e-06,3.84e-05,49146231.58
1.066667e-05,0.0003889991,4e-06,4.27e-05,61573965.87
1.066667e-05,0.0003889991,4e-06,4.69e-05,73270974.86
1.066667e-05,0.0003889991,4e-06,5.12e-05,81254874.33
1.066667e-05,0.0003889991,4e-06,5.55e-05,89497843.91
1.066667e-05,0.0003889991,4e-06,5.97e-05,96660894.54
1.066667e-05,0.0003889991,4e-06,6.4e-05,102383785.7
1.066667e-05,0.0003889991,4e-06,6.83e-05,107046608.4
1.066667e-05,0.0003889991,4e-06,7.25e-05,110852814.9
1.066667e-05,0.0003889991,4e-06,7.68e-05,113933679.9
1.066667e-05,0.0003889991,4e-06,8.11e-05,116416499.6
1.066667e-05,0.0003889991,4e-06,8.53e-05,118417273.3
1.066667e-05,0.0003889991,4e-06,8.96e-05,120030830.3
1.066667e-05,0.0003889991,5.6e-06,3.84e-05,51751330.61
1.066667e-05,0.0003889991,5.6e-06,4.27e-05,66270461.16
1.066667e-05,0.0003889991,5.6e-06,4.69e-05,77756823.93
1.066667e-05,0.0003889991,5.6e-06,5.12e-05,86929900.65
1.066667e-05,0.0003889991,5.6e-06,5.55e-05,95882636.67
1.066667e-05,0.0003889991,5.6e-06,5.97e-05,102731104.2
1.066667e-05,0.0003889991,5.6e-06,6.4e-05,108132494.5
1.066667e-05,0.0003889991,5.6e-06,6.83e-05,112488956.2
1.066667e-05,0.0003889991,5.6e-06,7.25e-05,116013631.8
1.066667e-05,0.0003889991,5.6e-06,7.68e-05,118857343.3
1.066667e-05,0.0003889991,5.6e-06,8.11e-05,121149158.2
1.066667e-05,0.0003889991,5.6e-06,8.53e-05,122998612.2
1.066667e-05,0.0003889991,5.6e-06,8.96e-05,124492820.3
1.066667e-05,0.0003889991,5.066667e-06,3.84e-05,53766749.09
1.066667e-05,0.0003889991,5.066667e-06,4.27e-05,69829912.4
1.066667e-05,0.0003889991,5.066667e-06,4.69e-05,81147002.6
1.066667e-05,0.0003889991,5.066667e-06,5.12e-05,91969701.55
1.066667e-05,0.0003889991,5.066667e-06,5.55e-05,100620495.2
1.066667e-05,0.0003889991,5.066667e-06,5.97e-05,107243626.7
1.066667e-05,0.0003889991,5.066667e-06,6.4e-05,112442418.3
1.066667e-05,0.0003889991,5.066667e-06,6.83e-05,116590616.2
1.066667e-05,0.0003889991,5.066667e-06,7.25e-05,119920460.5
1.066667e-05,0.0003889991,5.066667e-06,7.68e-05,122597457.6
1.066667e-05,0.0003889991,5.066667e-06,8.11e-05,124753401.8
1.066667e-05,0.0003889991,5.066667e-06,8.53e-05,127028308.9
1.066667e-05,0.0003889991,5.066667e-06,8.96e-05,129745792.0
1.066667e-05,4.48e-05,5.333333e-06,3.84e-05,11686868.67
1.066667e-05,4.48e-05,5.333333e-06,4.27e-05,13176208.56
1.066667e-05,4.48e-05,5.333333e-06,4.69e-05,14431885.55
1.066667e-05,4.48e-05,5.333333e-06,5.12e-05,15509899.33
1.066667e-05,4.48e-05,5.333333e-06,5.55e-05,17224755.95
1.066667e-05,4.48e-05,5.333333e-06,5.97e-05,19141826.41
1.066667e-05,4.48e-05,5.333333e-06,6.4e-05,20865818.21
1.066667e-05,4.48e-05,5.333333e-06,6.83e-05,22431642.65
1.066667e-05,4.48e-05,5.333333e-06,7.25e-05,23859475.64
1.066667e-05,4.48e-05,5.333333e-06,7.68e-05,26708548.15
1.066667e-05,4.48e-05,5.333333e-06,8.11e-05,29504415.01
1.066667e-05,4.48e-05,5.333333e-06,8.53e-05,32101598.97
1.066667e-05,4.48e-05,5.333333e-06,8.96e-05,34524629.9
1.066667e-05,4.48e-05,2.4e-06,3.84e-05,11586158.83
1.066667e-05,4.48e-05,2.4e-06,4.27e-05,13106925.17
1.066667e-05,4.48e-05,2.4e-06,4.69e-05,14387955.91
1.066667e-05,4.48e-05,2.4e-06,5.12e-05,15486833.44
1.066667e-05,4.48e-05,2.4e-06,5.55e-05,17214399.24
1.066667e-05,4.48e-05,2.4e-06,5.97e-05,19169380.3
1.066667e-05,4.48e-05,2.4e-06,6.4e-05,20924685.72
1.066667e-05,4.48e-05,2.4e-06,6.83e-05,22521594.25
1.066667e-05,4.48e-05,2.4e-06,7.25e-05,23974256.14
1.066667e-05,4.48e-05,2.4e-06,7.68e-05,27041091.88
1.066667e-05,4.48e-05,2.4e-06,8.11e-05,29892109.33
1.066667e-05,4.48e-05,2.4e-06,8.53e-05,32531553.29
1.066667e-05,4.48e-05,2.4e-06,8.96e-05,35012612.02
1.066667e-05,4.48e-05,2.666667e-06,3.84e-05,11310152.09
1.066667e-05,4.48e-05,2.666667e-06,4.27e-05,12910729.65
1.066667e-05,4.48e-05,2.666667e-06,4.69e-05,14256280.97
1.066667e-05,4.48e-05,2.666667e-06,5.12e-05,15408373.92
1.066667e-05,4.48e-05,2.666667e-06,5.55e-05,17142325.08
1.066667e-05,4.48e-05,2.666667e-06,5.97e-05,19194050.27
1.066667e-05,4.48e-05,2.666667e-06,6.4e-05,21037446.25
1.066667e-05,4.48e-05,2.666667e-06,6.83e-05,22703669.03
1.066667e-05,4.48e-05,2.666667e-06,7.25e-05,24542676.65
1.066667e-05,4.48e-05,2.666667e-06,7.68e-05,27786221.38
1.066667e-05,4.48e-05,2.666667e-06,8.11e-05,30780704.22
1.066667e-05,4.48e-05,2.666667e-06,8.53e-05,33567717.11
1.066667e-05,4.48e-05,2.666667e-06,8.96e-05,36163330.99
1.066667e-05,4.48e-05,2.933333e-06,3.84e-05,11071001.83
1.066667e-05,4.48e-05,2.933333e-06,4.27e-05,12735496.7
1.066667e-05,4.48e-05,2.933333e-06,4.69e-05,14133329.13
1.066667e-05,4.48e-05,2.933333e-06,5.12e-05,15328608.29
1.066667e-05,4.48e-05,2.933333e-06,5.55e-05,17045865.21
1.066667e-05,4.48e-05,2.933333e-06,5.97e-05,19176043.65
1.066667e-05,4.48e-05,2.933333e-06,6.4e-05,21088280.11
1.066667e-05,4.48e-05,2.933333e-06,6.83e-05,22817999.7
1.066667e-05,4.48e-05,2.933333e-06,7.25e-05,24931447.37
1.066667e-05,4.48e-05,2.933333e-06,7.68e-05,28310249.74
1.066667e-05,4.48e-05,2.933333e-06,8.11e-05,31430023.73
1.066667e-05,4.48e-05,2.933333e-06,8.53e-05,34322871.12
1.066667e-05,4.48e-05,2.933333e-06,8.96e-05,37711323.39
1.066667e-05,4.48e-05,3.2e-06,3.84e-05,10739847.68
1.066667e-05,4.48e-05,3.2e-06,4.27e-05,12489571.16
1.066667e-05,4.48e-05,3.2e-06,4.69e-05,13953730.18
1.066667e-05,4.48e-05,3.2e-06,5.12e-05,15206802.18
1.066667e-05,4.48e-05,3.2e-06,5.55e-05,16880219.4
1.066667e-05,4.48e-05,3.2e-06,5.97e-05,19114883.99
1.066667e-05,4.48e-05,3.2e-06,6.4e-05,21118777.1
1.066667e-05,4.48e-05,3.2e-06,6.83e-05,22929607.02
1.066667e-05,4.48e-05,3.2e-06,7.25e-05,25373185.4
1.066667e-05,4.48e-05,3.2e-06,7.68e-05,28926266.65
1.066667e-05,4.48e-05,3.2e-06,8.11e-05,32199705.2
1.066667e-05,4.48e-05,3.2e-06,8.53e-05,35247488.57
1.066667e-05,4.48e-05,3.2e-06,8.96e-05,39856133.26
1.066667e-05,4.48e-05,3.466667e-06,3.84e-05,3994258.14
1.066667e-05,4.48e-05,3.466667e-06,4.27e-05,4413749.507
1.066667e-05,4.48e-05,3.466667e-06,4.69e-05,4933979.411
1.066667e-05,4.48e-05,3.466667e-06,5.12e-05,5492658.755
1.066667e-05,4.48e-05,3.466667e-06,5.55e-05,5959644.396
1.066667e-05,4.48e-05,3.466667e-06,5.97e-05,6356842.545
1.066667e-05,4.48e-05,3.466667e-06,6.4e-05,6699778.593
1.066667e-05,4.48e-05,3.466667e-06,6.83e-05,7093865.249
1.066667e-05,4.48e-05,3.466667e-06,7.25e-05,7667813.558
1.066667e-05,4.48e-05,3.466667e-06,7.68e-05,8178432.326
1.066667e-05,4.48e-05,3.466667e-06,8.11e-05,8635330.37
1.066667e-05,4.48e-05,3.466667e-06,8.53e-05,9050816.126
1.066667e-05,4.48e-05,3.466667e-06,8.96e-05,9429134.748
1.066667e-05,4.48e-05,3.733333e-06,3.84e-05,3774157.968
1.066667e-05,4.48e-05,3.733333e-06,4.27e-05,4231534.231
1.066667e-05,4.48e-05,3.733333e-06,4.69e-05,4620761.793
1.066667e-05,4.48e-05,3.733333e-06,5.12e-05,5222578.308
1.066667e-05,4.48e-05,3.733333e-06,5.55e-05,5723821.44
1.066667e-05,4.48e-05,3.733333e-06,5.97e-05,6150521.446
1.066667e-05,4.48e-05,3.733333e-06,6.4e-05,6518276.94
1.066667e-05,4.48e-05,3.733333e-06,6.83e-05,6839160.297
1.066667e-05,4.48e-05,3.733333e-06,7.25e-05,7357379.446
1.066667e-05,4.48e-05,3.733333e-06,7.68e-05,7901834.247
1.066667e-05,4.48e-05,3.733333e-06,8.11e-05,8388718.651
1.066667e-05,4.48e-05,3.733333e-06,8.53e-05,8828875.902
1.066667e-05,4.48e-05,3.733333e-06,8.96e-05,9230539.428
1.066667e-05,4.48e-05,4.8e-06,3.84e-05,3442523.321
1.066667e-05,4.48e-05,4.8e-06,4.27e-05,3955290.635
1.066667e-05,4.48e-05,4.8e-06,4.69e-05,4362614.268
1.066667e-05,4.48e-05,4.8e-06,5.12e-05,4818229.961
1.066667e-05,4.48e-05,4.8e-06,5.55e-05,5370439.805
1.066667e-05,4.48e-05,4.8e-06,5.97e-05,5838941.388
1.066667e-05,4.48e-05,4.8e-06,6.4e-05,6241900.741
1.066667e-05,4.48e-05,4.8e-06,6.83e-05,6593873.644
1.066667e-05,4.48e-05,4.8e-06,7.25e-05,6903501.829
1.066667e-05,4.48e-05,4.8e-06,7.68e-05,7476455.363
1.066667e-05,4.48e-05,4.8e-06,8.11e-05,8005867.396
1.066667e-05,4.48e-05,4.8e-06,8.53e-05,8484893.486
1.066667e-05,4.48e-05,4.8e-06,8.96e-05,8918535.871
1.066667e-05,4.48e-05,4.266667e-06,3.84e-05,3594286.585
1.066667e-05,4.48e-05,4.266667e-06,4.27e-05,4081886.84
1.066667e-05,4.48e-05,4.266667e-06,4.69e-05,4469507.012
1.066667e-05,4.48e-05,4.266667e-06,5.12e-05,5002633.207
1.066667e-05,4.48e-05,4.266667e-06,5.55e-05,5532071.018
1.066667e-05,4.48e-05,4.266667e-06,5.97e-05,5980931.467
1.066667e-05,4.48e-05,4.266667e-06,6.4e-05,6368584.921
1.066667e-05,4.48e-05,4.266667e-06,6.83e-05,6706401.251
1.066667e-05,4.48e-05,4.266667e-06,7.25e-05,7102171.479
1.066667e-05,4.48e-05,4.266667e-06,7.68e-05,7670863.188
1.066667e-05,4.48e-05,4.266667e-06,8.11e-05,8182728.377
1.066667e-05,4.48e-05,4.266667e-06,8.53e-05,8642771.751
1.066667e-05,4.48e-05,4.266667e-06,8.96e-05,9062478.72
1.066667e-05,4.48e-05,4.533333e-06,3.84e-05,3353497.705
1.066667e-05,4.48e-05,4.533333e-06,4.27e-05,3880714.06
1.066667e-05,4.48e-05,4.533333e-06,4.69e-05,4299557.182
1.066667e-05,4.48e-05,4.533333e-06,5.12e-05,4710381.316
1.066667e-05,4.48e-05,4.533333e-06,5.55e-05,5275776.12
1.066667e-05,4.48e-05,4.533333e-06,5.97e-05,5755325.849
1.066667e-05,4.48e-05,4.533333e-06,6.4e-05,6168157.659
1.066667e-05,4.48e-05,4.533333e-06,6.83e-05,6527626.827
1.066667e-05,4.48e-05,4.533333e-06,7.25e-05,6844376.279
1.066667e-05,4.48e-05,4.533333e-06,7.68e-05,7362213.059
1.066667e-05,4.48e-05,4.533333e-06,8.11e-05,7902318.939
1.066667e-05,4.48e-05,4.533333e-06,8.53e-05,8391373.258
1.066667e-05,4.48e-05,4.533333e-06,8.96e-05,8833719.977
1.066667e-05,4.48e-05,4e-06,3.84e-05,50066632.93
1.066667e-05,4.48e-05,4e-06,4.27e-05,62965543.73
1.066667e-05,4.48e-05,4e-06,4.69e-05,74495800.1
1.066667e-05,4.48e-05,4e-06,5.12e-05,82387812.6
1.066667e-05,4.48e-05,4e-06,5.55e-05,91171709.5
1.066667e-05,4.48e-05,4e-06,5.97e-05,98246253.0
1.066667e-05,4.48e-05,4e-06,6.4e-05,103842950.6
1.066667e-05,4.48e-05,4e-06,6.83e-05,108400916.8
1.066667e-05,4.48e-05,4e-06,7.25e-05,112109225.8
1.066667e-05,4.48e-05,4e-06,7.68e-05,115104741.4
1.066667e-05,4.48e-05,4e-06,8.11e-05,117515862.5
1.066667e-05,4.48e-05,4e-06,8.53e-05,119457168.6
1.066667e-05,4.48e-05,4e-06,8.96e-05,121021413.0
1.066667e-05,4.48e-05,5.6e-06,3.84e-05,52684337.13
1.066667e-05,4.48e-05,5.6e-06,4.27e-05,67650541.15
1.066667e-05,4.48e-05,5.6e-06,4.69e-05,78967340.29
1.066667e-05,4.48e-05,5.6e-06,5.12e-05,88691261.45
1.066667e-05,4.48e-05,5.6e-06,5.55e-05,97517277.45
1.066667e-05,4.48e-05,5.6e-06,5.97e-05,104260834.8
1.066667e-05,4.48e-05,5.6e-06,6.4e-05,109561722.9
1.066667e-05,4.48e-05,5.6e-06,6.83e-05,113817554.9
1.066667e-05,4.48e-05,5.6e-06,7.25e-05,117248242.3
1.066667e-05,4.48e-05,5.6e-06,7.68e-05,120009759.1
1.066667e-05,4.48e-05,5.6e-06,8.11e-05,122232227.3
1.066667e-05,4.48e-05,5.6e-06,8.53e-05,124023910.4
1.066667e-05,4.48e-05,5.6e-06,8.96e-05,125470015.4
1.066667e-05,4.48e-05,5.066667e-06,3.84e-05,54710200.87
1.066667e-05,4.48e-05,5.066667e-06,4.27e-05,71202010.88
1.066667e-05,4.48e-05,5.066667e-06,4.69e-05,82347939.37
1.066667e-05,4.48e-05,5.066667e-06,5.12e-05,93698574.62
1.066667e-05,4.48e-05,5.066667e-06,5.55e-05,102227761.7
1.066667e-05,4.48e-05,5.066667e-06,5.97e-05,108749934.6
1.066667e-05,4.48e-05,5.066667e-06,6.4e-05,113851015.5
1.066667e-05,4.48e-05,5.066667e-06,6.83e-05,117901639.1
1.066667e-05,4.48e-05,5.066667e-06,7.25e-05,121140323.6
1.066667e-05,4.48e-05,5.066667e-06,7.68e-05,123737417.5
1.066667e-05,4.48e-05,5.066667e-06,8.11e-05,125825727.8
1.066667e-05,4.48e-05,5.066667e-06,8.53e-05,128948050.5
1.066667e-05,4.48e-05,5.066667e-06,8.96e-05,131607065.2
4.8e-06,0.000132012,5.333333e-06,3.84e-05,12003354.36
4.8e-06,0.000132012,5.333333e-06,4.27e-05,13465387.99
4.8e-06,0.000132012,5.333333e-06,4.69e-05,14699136.21
4.8e-06,0.000132012,5.333333e-06,5.12e-05,15758977.89
4.8e-06,0.000132012,5.333333e-06,5.55e-05,17760930.79
4.8e-06,0.000132012,5.333333e-06,5.97e-05,19650553.92
4.8e-06,0.000132012,5.333333e-06,6.4e-05,21350342.48
4.8e-06,0.000132012,5.333333e-06,6.83e-05,22894439.33
4.8e-06,0.000132012,5.333333e-06,7.25e-05,24711239.82
4.8e-06,0.000132012,5.333333e-06,7.68e-05,27687677.41
4.8e-06,0.000132012,5.333333e-06,8.11e-05,30446372.46
4.8e-06,0.000132012,5.333333e-06,8.53e-05,33008980.65
4.8e-06,0.000132012,5.333333e-06,8.96e-05,35399647.56
4.8e-06,0.000132012,2.4e-06,3.84e-05,11908557.52
4.8e-06,0.000132012,2.4e-06,4.27e-05,13401279.34
4.8e-06,0.000132012,2.4e-06,4.69e-05,14659752.66
4.8e-06,0.000132012,2.4e-06,5.12e-05,15739914.52
4.8e-06,0.000132012,2.4e-06,5.55e-05,17759659.9
4.8e-06,0.000132012,2.4e-06,5.97e-05,19686234.91
4.8e-06,0.000132012,2.4e-06,6.4e-05,21416517.62
4.8e-06,0.000132012,2.4e-06,6.83e-05,22990843.23
4.8e-06,0.000132012,2.4e-06,7.25e-05,24991170.47
4.8e-06,0.000132012,2.4e-06,7.68e-05,28034426.74
4.8e-06,0.000132012,2.4e-06,8.11e-05,30846764.28
4.8e-06,0.000132012,2.4e-06,8.53e-05,33450486.2
4.8e-06,0.000132012,2.4e-06,8.96e-05,35897435.74
4.8e-06,0.000132012,2.666667e-06,3.84e-05,11647939.86
4.8e-06,0.000132012,2.666667e-06,4.27e-05,13218547.5
4.8e-06,0.000132012,2.666667e-06,4.69e-05,14539906.46
4.8e-06,0.000132012,2.666667e-06,5.12e-05,15671873.06
4.8e-06,0.000132012,2.666667e-06,5.55e-05,17711177.51
4.8e-06,0.000132012,2.666667e-06,5.97e-05,19731992.43
4.8e-06,0.000132012,2.666667e-06,6.4e-05,21547984.99
4.8e-06,0.000132012,2.666667e-06,6.83e-05,23189707.45
4.8e-06,0.000132012,2.666667e-06,7.25e-05,25619200.11
4.8e-06,0.000132012,2.666667e-06,7.68e-05,28816658.61
4.8e-06,0.000132012,2.666667e-06,8.11e-05,31768400.18
4.8e-06,0.000132012,2.666667e-06,8.53e-05,34515430.59
4.8e-06,0.000132012,2.666667e-06,8.96e-05,37835990.95
4.8e-06,0.000132012,2.933333e-06,3.84e-05,11421527.02
4.8e-06,0.000132012,2.933333e-06,4.27e-05,13054473.36
4.8e-06,0.000132012,2.933333e-06,4.69e-05,14426754.58
4.8e-06,0.000132012,2.933333e-06,5.12e-05,15600738.58
4.8e-06,0.000132012,2.933333e-06,5.55e-05,17634200.36
4.8e-06,0.000132012,2.933333e-06,5.97e-05,19731381.8
4.8e-06,0.000132012,2.933333e-06,6.4e-05,21614317.38
4.8e-06,0.000132012,2.933333e-06,6.83e-05,23317715.91
4.8e-06,0.000132012,2.933333e-06,7.25e-05,26042309.22
4.8e-06,0.000132012,2.933333e-06,7.68e-05,29371255.68
4.8e-06,0.000132012,2.933333e-06,8.11e-05,32444385.81
4.8e-06,0.000132012,2.933333e-06,8.53e-05,35294394.48
4.8e-06,0.000132012,2.933333e-06,8.96e-05,39572757.15
4.8e-06,0.000132012,3.2e-06,3.84e-05,11107616.8
4.8e-06,0.000132012,3.2e-06,4.27e-05,12823617.53
4.8e-06,0.000132012,3.2e-06,4.69e-05,14260444.79
4.8e-06,0.000132012,3.2e-06,5.12e-05,15490626.28
4.8e-06,0.000132012,3.2e-06,5.55e-05,17494858.8
4.8e-06,0.000132012,3.2e-06,5.97e-05,19693674.82
4.8e-06,0.000132012,3.2e-06,6.4e-05,21665681.74
4.8e-06,0.000132012,3.2e-06,6.83e-05,23447829.38
4.8e-06,0.000132012,3.2e-06,7.25e-05,26530163.16
4.8e-06,0.000132012,3.2e-06,7.68e-05,30028487.47
4.8e-06,0.000132012,3.2e-06,8.11e-05,33251302.96
4.8e-06,0.000132012,3.2e-06,8.53e-05,36250846.82
4.8e-06,0.000132012,3.2e-06,8.96e-05,41777687.96
4.8e-06,0.000132012,3.466667e-06,3.84e-05,4087901.545
4.8e-06,0.000132012,3.466667e-06,4.27e-05,4497431.1
4.8e-06,0.000132012,3.466667e-06,4.69e-05,5088441.975
4.8e-06,0.000132012,3.466667e-06,5.12e-05,5633094.719
4.8e-06,0.000132012,3.466667e-06,5.55e-05,6088752.777
4.8e-06,0.000132012,3.466667e-06,5.97e-05,6476589.547
4.8e-06,0.000132012,3.466667e-06,6.4e-05,6811634.625
4.8e-06,0.000132012,3.466667e-06,6.83e-05,7320851.357
