a,b,c,d,pm
1.066667e-05,0.0003889991,2.4e-06,5.12e-05,90.20229643
1.066667e-05,0.0003889991,2.4e-06,5.55e-05,91.31196075
1.066667e-05,0.0003889991,2.4e-06,5.97e-05,92.3995807
1.066667e-05,0.0003889991,2.4e-06,6.4e-05,93.36987994
1.066667e-05,0.0003889991,2.4e-06,6.83e-05,94.23309321
1.066667e-05,0.0003889991,2.4e-06,7.25e-05,95.02200864
1.066667e-05,0.0003889991,2.4e-06,7.68e-05,95.34794718
1.066667e-05,0.0003889991,2.4e-06,8.11e-05,95.39230475
1.066667e-05,0.0003889991,2.4e-06,8.53e-05,95.26412797
1.066667e-05,0.0003889991,2.4e-06,8.96e-05,94.94202043
1.066667e-05,0.0003889991,2.666667e-06,3.84e-05,89.05082389
1.066667e-05,0.0003889991,2.666667e-06,4.27e-05,90.19888915
1.066667e-05,0.0003889991,2.666667e-06,4.69e-05,91.2664034
1.066667e-05,0.0003889991,2.666667e-06,5.12e-05,92.27913936
1.066667e-05,0.0003889991,2.666667e-06,5.55e-05,93.33275227
1.066667e-05,0.0003889991,2.666667e-06,5.97e-05,94.38453532
1.066667e-05,0.0003889991,2.666667e-06,6.4e-05,95.32376063
1.066667e-05,0.0003889991,2.666667e-06,6.83e-05,96.17501485
1.066667e-05,0.0003889991,2.666667e-06,7.25e-05,96.94459852
1.066667e-05,0.0003889991,2.666667e-06,7.68e-05,97.10996643
1.066667e-05,0.0003889991,2.666667e-06,8.11e-05,97.0643918
1.066667e-05,0.0003889991,2.666667e-06,8.53e-05,96.82357824
1.066667e-05,0.0003889991,2.666667e-06,8.96e-05,96.40629314
1.066667e-05,0.0003889991,2.933333e-06,3.84e-05,90.69531369
1.066667e-05,0.0003889991,2.933333e-06,4.27e-05,91.7952657
1.066667e-05,0.0003889991,2.933333e-06,4.69e-05,92.8216461
1.066667e-05,0.0003889991,2.933333e-06,5.12e-05,93.79986881
1.066667e-05,0.0003889991,2.933333e-06,5.55e-05,94.81275059
1.066667e-05,0.0003889991,2.933333e-06,5.97e-05,95.84360363
1.066667e-05,0.0003889991,2.933333e-06,6.4e-05,96.7683935
1.066667e-05,0.0003889991,2.933333e-06,6.83e-05,97.60693995
1.066667e-05,0.0003889991,2.933333e-06,7.25e-05,98.33321698
1.066667e-05,0.0003889991,2.933333e-06,7.68e-05,98.42401904
1.066667e-05,0.0003889991,2.933333e-06,8.11e-05,98.31704632
1.066667e-05,0.0003889991,2.933333e-06,8.53e-05,98.00455697
1.066667e-05,0.0003889991,2.933333e-06,8.96e-05,97.45807983
1.066667e-05,0.0003889991,3.2e-06,3.84e-05,92.67066501
1.066667e-05,0.0003889991,3.2e-06,4.27e-05,93.71394101
1.066667e-05,0.0003889991,3.2e-06,4.69e-05,94.69778218
1.066667e-05,0.0003889991,3.2e-06,5.12e-05,95.6355273
1.066667e-05,0.0003889991,3.2e-06,5.55e-05,96.59923752
1.066667e-05,0.0003889991,3.2e-06,5.97e-05,97.61083832
1.066667e-05,0.0003889991,3.2e-06,6.4e-05,98.52420323
1.066667e-05,0.0003889991,3.2e-06,6.83e-05,99.35749211
1.066667e-05,0.0003889991,3.2e-06,7.25e-05,100.0156137
1.066667e-05,0.0003889991,3.2e-06,7.68e-05,100.0432276
1.066667e-05,0.0003889991,3.2e-06,8.11e-05,99.86591579
1.066667e-05,0.0003889991,3.2e-06,8.53e-05,99.47415583
1.066667e-05,0.0003889991,3.2e-06,8.96e-05,98.3239886
1.066667e-05,0.0003889991,3.466667e-06,3.84e-05,90.00714875
1.066667e-05,0.0003889991,3.466667e-06,4.27e-05,87.36990907
1.066667e-05,0.0003889991,3.466667e-06,4.69e-05,85.55176403
1.066667e-05,0.0003889991,3.466667e-06,5.12e-05,84.64211279
1.066667e-05,0.0003889991,3.466667e-06,5.55e-05,83.80464307
1.066667e-05,0.0003889991,3.466667e-06,5.97e-05,83.02708816
1.066667e-05,0.0003889991,3.466667e-06,6.4e-05,82.29821567
1.066667e-05,0.0003889991,3.466667e-06,6.83e-05,81.65234411
1.066667e-05,0.0003889991,3.466667e-06,7.25e-05,81.60716855
1.066667e-05,0.0003889991,3.466667e-06,7.68e-05,81.54896282
1.066667e-05,0.0003889991,3.466667e-06,8.11e-05,81.48260647
1.066667e-05,0.0003889991,3.466667e-06,8.53e-05,81.4159074
1.066667e-05,0.0003889991,3.466667e-06,8.96e-05,81.34622887
1.066667e-05,0.0003889991,3.733333e-06,3.84e-05,94.54609361
1.066667e-05,0.0003889991,3.733333e-06,4.27e-05,91.79476216
1.066667e-05,0.0003889991,3.733333e-06,4.69e-05,89.29757262
1.066667e-05,0.0003889991,3.733333e-06,5.12e-05,88.23720973
1.066667e-05,0.0003889991,3.733333e-06,5.55e-05,87.34819516
1.066667e-05,0.0003889991,3.733333e-06,5.97e-05,86.50849981
1.066667e-05,0.0003889991,3.733333e-06,6.4e-05,85.71649683
1.066667e-05,0.0003889991,3.733333e-06,6.83e-05,84.96517008
1.066667e-05,0.0003889991,3.733333e-06,7.25e-05,84.56517523
1.066667e-05,0.0003889991,3.733333e-06,7.68e-05,84.4774573
1.066667e-05,0.0003889991,3.733333e-06,8.11e-05,84.38409905
1.066667e-05,0.0003889991,3.733333e-06,8.53e-05,84.27846949
1.066667e-05,0.0003889991,3.733333e-06,8.96e-05,84.17428417
1.066667e-05,0.0003889991,4.8e-06,3.84e-05,100.3635411
1.066667e-05,0.0003889991,4.8e-06,4.27e-05,97.51498254
1.066667e-05,0.0003889991,4.8e-06,4.69e-05,94.89022206
1.066667e-05,0.0003889991,4.8e-06,5.12e-05,92.79112619
1.066667e-05,0.0003889991,4.8e-06,5.55e-05,91.84213636
1.066667e-05,0.0003889991,4.8e-06,5.97e-05,90.94242408
1.066667e-05,0.0003889991,4.8e-06,6.4e-05,90.08764202
1.066667e-05,0.0003889991,4.8e-06,6.83e-05,89.26357863
1.066667e-05,0.0003889991,4.8e-06,7.25e-05,88.4745167
1.066667e-05,0.0003889991,4.8e-06,7.68e-05,88.16329487
1.066667e-05,0.0003889991,4.8e-06,8.11e-05,88.03495813
1.066667e-05,0.0003889991,4.8e-06,8.53e-05,87.89425008
1.066667e-05,0.0003889991,4.8e-06,8.96e-05,87.75104906
1.066667e-05,0.0003889991,4.266667e-06,3.84e-05,97.8310666
1.066667e-05,0.0003889991,4.266667e-06,4.27e-05,95.01839967
1.066667e-05,0.0003889991,4.266667e-06,4.69e-05,92.44358832
1.066667e-05,0.0003889991,4.266667e-06,5.12e-05,90.81607526
1.066667e-05,0.0003889991,4.266667e-06,5.55e-05,89.88939802
1.066667e-05,0.0003889991,4.266667e-06,5.97e-05,89.0189953
1.066667e-05,0.0003889991,4.266667e-06,6.4e-05,88.18551084
1.066667e-05,0.0003889991,4.266667e-06,6.83e-05,87.39215241
1.066667e-05,0.0003889991,4.266667e-06,7.25e-05,86.67973174
1.066667e-05,0.0003889991,4.266667e-06,7.68e-05,86.56592539
1.066667e-05,0.0003889991,4.266667e-06,8.11e-05,86.45015342
1.066667e-05,0.0003889991,4.266667e-06,8.53e-05,86.32559041
1.066667e-05,0.0003889991,4.266667e-06,8.96e-05,86.20044094
1.066667e-05,0.0003889991,4.533333e-06,3.84e-05,101.7634706
1.066667e-05,0.0003889991,4.533333e-06,4.27e-05,98.90149937
1.066667e-05,0.0003889991,4.533333e-06,4.69e-05,96.25255332
1.066667e-05,0.0003889991,4.533333e-06,5.12e-05,93.88018948
1.066667e-05,0.0003889991,4.533333e-06,5.55e-05,92.92016741
1.066667e-05,0.0003889991,4.533333e-06,5.97e-05,92.00766513
1.066667e-05,0.0003889991,4.533333e-06,6.4e-05,91.13533835
1.066667e-05,0.0003889991,4.533333e-06,6.83e-05,90.30028982
1.066667e-05,0.0003889991,4.533333e-06,7.25e-05,89.49453295
1.066667e-05,0.0003889991,4.533333e-06,7.68e-05,89.04217192
1.066667e-05,0.0003889991,4.533333e-06,8.11e-05,88.89983598
1.066667e-05,0.0003889991,4.533333e-06,8.53e-05,88.75556279
1.066667e-05,0.0003889991,4.533333e-06,8.96e-05,88.60451223
1.066667e-05,0.0003889991,4e-06,3.84e-05,100.6963995
1.066667e-05,0.0003889991,4e-06,4.27e-05,97.00587432
1.066667e-05,0.0003889991,4e-06,4.69e-05,92.94355044
1.066667e-05,0.0003889991,4e-06,5.12e-05,89.710884
1.066667e-05,0.0003889991,4e-06,5.55e-05,87.09420058
1.066667e-05,0.0003889991,4e-06,5.97e-05,84.04225163
1.066667e-05,0.0003889991,4e-06,6.4e-05,80.19890819
1.066667e-05,0.0003889991,4e-06,6.83e-05,76.0459547
1.066667e-05,0.0003889991,4e-06,7.25e-05,72.14741245
1.066667e-05,0.0003889991,4e-06,7.68e-05,68.74399445
1.066667e-05,0.0003889991,4e-06,8.11e-05,65.84004552
1.066667e-05,0.0003889991,4e-06,8.53e-05,63.36274355
1.066667e-05,0.0003889991,4e-06,8.96e-05,61.23291056
1.066667e-05,0.0003889991,5.6e-06,3.84e-05,101.2129413
1.066667e-05,0.0003889991,5.6e-06,4.27e-05,96.50038576
1.066667e-05,0.0003889991,5.6e-06,4.69e-05,91.91368881
1.066667e-05,0.0003889991,5.6e-06,5.12e-05,88.6944118
1.066667e-05,0.0003889991,5.6e-06,5.55e-05,86.11681381
1.066667e-05,0.0003889991,5.6e-06,5.97e-05,82.96414578
1.066667e-05,0.0003889991,5.6e-06,6.4e-05,79.15261081
1.066667e-05,0.0003889991,5.6e-06,6.83e-05,75.114027
1.066667e-05,0.0003889991,5.6e-06,7.25e-05,71.33349392
1.066667e-05,0.0003889991,5.6e-06,7.68e-05,68.01965798
1.066667e-05,0.0003889991,5.6e-06,8.11e-05,65.17553045
1.066667e-05,0.0003889991,5.6e-06,8.53e-05,62.73506369
1.066667e-05,0.0003889991,5.6e-06,8.96e-05,60.62583825
1.066667e-05,0.0003889991,5.066667e-06,3.84e-05,101.5593646
1.066667e-05,0.0003889991,5.066667e-06,4.27e-05,95.9785642
1.066667e-05,0.0003889991,5.066667e-06,4.69e-05,90.99872358
1.066667e-05,0.0003889991,5.066667e-06,5.12e-05,87.98040836
1.066667e-05,0.0003889991,5.066667e-06,5.55e-05,85.22829341
1.066667e-05,0.0003889991,5.066667e-06,5.97e-05,81.9849955
1.066667e-05,0.0003889991,5.066667e-06,6.4e-05,78.19546452
1.066667e-05,0.0003889991,5.066667e-06,6.83e-05,74.24228675
1.066667e-05,0.0003889991,5.066667e-06,7.25e-05,70.55355058
1.066667e-05,0.0003889991,5.066667e-06,7.68e-05,67.31140128
1.066667e-05,0.0003889991,5.066667e-06,8.11e-05,64.51642143
1.066667e-05,0.0003889991,5.066667e-06,8.53e-05,62.22748717
1.066667e-05,0.0003889991,5.066667e-06,8.96e-05,60.42045856
1.066667e-05,4.48e-05,5.333333e-06,3.84e-05,85.69578686
1.066667e-05,4.48e-05,5.333333e-06,4.27e-05,86.95483235
1.066667e-05,4.48e-05,5.333333e-06,4.69e-05,88.11618019
1.066667e-05,4.48e-05,5.333333e-06,5.12e-05,89.2090564
1.066667e-05,4.48e-05,5.333333e-06,5.55e-05,90.38275588
1.066667e-05,4.48e-05,5.333333e-06,5.97e-05,91.49046441
1.066667e-05,4.48e-05,5.333333e-06,6.4e-05,92.47425654
1.066667e-05,4.48e-05,5.333333e-06,6.83e-05,93.35242087
1.066667e-05,4.48e-05,5.333333e-06,7.25e-05,94.14949636
1.066667e-05,4.48e-05,5.333333e-06,7.68e-05,94.4579364
1.066667e-05,4.48e-05,5.333333e-06,8.11e-05,94.5226917
1.066667e-05,4.48e-05,5.333333e-06,8.53e-05,94.40512496
1.066667e-05,4.48e-05,5.333333e-06,8.96e-05,94.11848986
1.066667e-05,4.48e-05,2.4e-06,3.84e-05,86.66589401
1.066667e-05,4.48e-05,2.4e-06,4.27e-05,87.89341341
1.066667e-05,4.48e-05,2.4e-06,4.69e-05,89.02854521
1.066667e-05,4.48e-05,2.4e-06,5.12e-05,90.09954106
1.066667e-05,4.48e-05,2.4e-06,5.55e-05,91.24838453
1.066667e-05,4.48e-05,2.4e-06,5.97e-05,92.3385311
1.066667e-05,4.48e-05,2.4e-06,6.4e-05,93.31128462
1.066667e-05,4.48e-05,2.4e-06,6.83e-05,94.17686711
1.066667e-05,4.48e-05,2.4e-06,7.25e-05,94.96824569
1.066667e-05,4.48e-05,2.4e-06,7.68e-05,95.1964485
1.066667e-05,4.48e-05,2.4e-06,8.11e-05,95.22064393
1.066667e-05,4.48e-05,2.4e-06,8.53e-05,95.07137511
1.066667e-05,4.48e-05,2.4e-06,8.96e-05,94.72676941
1.066667e-05,4.48e-05,2.666667e-06,3.84e-05,88.93808944
1.066667e-05,4.48e-05,2.666667e-06,4.27e-05,90.09474771
1.066667e-05,4.48e-05,2.666667e-06,4.69e-05,91.17079776
1.066667e-05,4.48e-05,2.666667e-06,5.12e-05,92.19233223
1.066667e-05,4.48e-05,2.666667e-06,5.55e-05,93.28352392
1.066667e-05,4.48e-05,2.666667e-06,5.97e-05,94.33832764
1.066667e-05,4.48e-05,2.666667e-06,6.4e-05,95.28046536
1.066667e-05,4.48e-05,2.666667e-06,6.83e-05,96.13464847
1.066667e-05,4.48e-05,2.666667e-06,7.25e-05,96.82772186
1.066667e-05,4.48e-05,2.666667e-06,7.68e-05,96.9617255
1.066667e-05,4.48e-05,2.666667e-06,8.11e-05,96.8951697
1.066667e-05,4.48e-05,2.666667e-06,8.53e-05,96.63185978
1.066667e-05,4.48e-05,2.666667e-06,8.96e-05,96.19078263
1.066667e-05,4.48e-05,2.933333e-06,3.84e-05,90.59544965
1.066667e-05,4.48e-05,2.933333e-06,4.27e-05,91.70366794
1.066667e-05,4.48e-05,2.933333e-06,4.69e-05,92.73835241
1.066667e-05,4.48e-05,2.933333e-06,5.12e-05,93.72521716
1.066667e-05,4.48e-05,2.933333e-06,5.55e-05,94.77500753
1.066667e-05,4.48e-05,2.933333e-06,5.97e-05,95.8092755
1.066667e-05,4.48e-05,2.933333e-06,6.4e-05,96.73737326
1.066667e-05,4.48e-05,2.933333e-06,6.83e-05,97.5792139
1.066667e-05,4.48e-05,2.933333e-06,7.25e-05,98.20915218
1.066667e-05,4.48e-05,2.933333e-06,7.68e-05,98.27958119
1.066667e-05,4.48e-05,2.933333e-06,8.11e-05,98.15104667
1.066667e-05,4.48e-05,2.933333e-06,8.53e-05,97.81488812
1.066667e-05,4.48e-05,2.933333e-06,8.96e-05,97.00054059
1.066667e-05,4.48e-05,3.2e-06,3.84e-05,92.58681582
1.066667e-05,4.48e-05,3.2e-06,4.27e-05,93.63795918
1.066667e-05,4.48e-05,3.2e-06,4.69e-05,94.62988344
1.066667e-05,4.48e-05,3.2e-06,5.12e-05,95.57606238
1.066667e-05,4.48e-05,3.2e-06,5.55e-05,96.57646805
1.066667e-05,4.48e-05,3.2e-06,5.97e-05,97.59200362
1.066667e-05,4.48e-05,3.2e-06,6.4e-05,98.50919979
1.066667e-05,4.48e-05,3.2e-06,6.83e-05,99.34630675
1.066667e-05,4.48e-05,3.2e-06,7.25e-05,99.89855693
1.066667e-05,4.48e-05,3.2e-06,7.68e-05,99.90507395
1.066667e-05,4.48e-05,3.2e-06,8.11e-05,99.70489386
1.066667e-05,4.48e-05,3.2e-06,8.53e-05,99.28845479
1.066667e-05,4.48e-05,3.2e-06,8.96e-05,97.82910857
1.066667e-05,4.48e-05,3.466667e-06,3.84e-05,89.50818896
1.066667e-05,4.48e-05,3.466667e-06,4.27e-05,86.84925219
1.066667e-05,4.48e-05,3.466667e-06,4.69e-05,85.20589465
1.066667e-05,4.48e-05,3.466667e-06,5.12e-05,84.28670753
1.066667e-05,4.48e-05,3.466667e-06,5.55e-05,83.44078397
1.066667e-05,4.48e-05,3.466667e-06,5.97e-05,82.65566075
1.066667e-05,4.48e-05,3.466667e-06,6.4e-05,81.91994062
1.066667e-05,4.48e-05,3.466667e-06,6.83e-05,81.40472931
1.066667e-05,4.48e-05,3.466667e-06,7.25e-05,81.3573331
1.066667e-05,4.48e-05,3.466667e-06,7.68e-05,81.29697204
1.066667e-05,4.48e-05,3.466667e-06,8.11e-05,81.22856684
1.066667e-05,4.48e-05,3.466667e-06,8.53e-05,81.15987508
1.066667e-05,4.48e-05,3.466667e-06,8.96e-05,81.08830255
1.066667e-05,4.48e-05,3.733333e-06,3.84e-05,94.08541712
1.066667e-05,4.48e-05,3.733333e-06,4.27e-05,91.30455262
1.066667e-05,4.48e-05,3.733333e-06,4.69e-05,88.88820529
1.066667e-05,4.48e-05,3.733333e-06,5.12e-05,87.9122991
1.066667e-05,4.48e-05,3.733333e-06,5.55e-05,87.01220783
1.066667e-05,4.48e-05,3.733333e-06,5.97e-05,86.16239028
1.066667e-05,4.48e-05,3.733333e-06,6.4e-05,85.3611659
1.066667e-05,4.48e-05,3.733333e-06,6.83e-05,84.60139193
1.066667e-05,4.48e-05,3.733333e-06,7.25e-05,84.3381058
1.066667e-05,4.48e-05,3.733333e-06,7.68e-05,84.24738652
1.066667e-05,4.48e-05,3.733333e-06,8.11e-05,84.15120956
1.066667e-05,4.48e-05,3.733333e-06,8.53e-05,84.04281565
1.066667e-05,4.48e-05,3.733333e-06,8.96e-05,83.93598607
1.066667e-05,4.48e-05,4.8e-06,3.84e-05,99.95641828
1.066667e-05,4.48e-05,4.8e-06,4.27e-05,97.06917882
1.066667e-05,4.48e-05,4.8e-06,4.69e-05,94.41262503
1.066667e-05,4.48e-05,4.8e-06,5.12e-05,92.50648997
1.066667e-05,4.48e-05,4.8e-06,5.55e-05,91.54325402
1.066667e-05,4.48e-05,4.8e-06,5.97e-05,90.63046355
1.066667e-05,4.48e-05,4.8e-06,6.4e-05,89.76365493
1.066667e-05,4.48e-05,4.8e-06,6.83e-05,88.92836037
1.066667e-05,4.48e-05,4.8e-06,7.25e-05,88.12889371
1.066667e-05,4.48e-05,4.8e-06,7.68e-05,87.96208995
1.066667e-05,4.48e-05,4.8e-06,8.11e-05,87.82993736
1.066667e-05,4.48e-05,4.8e-06,8.53e-05,87.68552865
1.066667e-05,4.48e-05,4.8e-06,8.96e-05,87.53880707
1.066667e-05,4.48e-05,4.266667e-06,3.84e-05,97.40006396
1.066667e-05,4.48e-05,4.266667e-06,4.27e-05,94.55255575
1.066667e-05,4.48e-05,4.266667e-06,4.69e-05,91.94968253
1.066667e-05,4.48e-05,4.266667e-06,5.12e-05,90.51377321
1.066667e-05,4.48e-05,4.266667e-06,5.55e-05,89.57415601
1.066667e-05,4.48e-05,4.266667e-06,5.97e-05,88.69200381
1.066667e-05,4.48e-05,4.266667e-06,6.4e-05,87.84762478
1.066667e-05,4.48e-05,4.266667e-06,6.83e-05,87.04424145
1.066667e-05,4.48e-05,4.266667e-06,7.25e-05,86.46943865
1.066667e-05,4.48e-05,4.266667e-06,7.68e-05,86.35207816
1.066667e-05,4.48e-05,4.266667e-06,8.11e-05,86.23286524
1.066667e-05,4.48e-05,4.266667e-06,8.53e-05,86.10504379
1.066667e-05,4.48e-05,4.266667e-06,8.96e-05,85.97674765
1.066667e-05,4.48e-05,4.533333e-06,3.84e-05,101.3698723
1.066667e-05,4.48e-05,4.533333e-06,4.27e-05,98.46722957
1.066667e-05,4.48e-05,4.533333e-06,4.69e-05,95.78447677
1.066667e-05,4.48e-05,4.533333e-06,5.12e-05,93.60540335
1.066667e-05,4.48e-05,4.533333e-06,5.55e-05,92.63044418
1.066667e-05,4.48e-05,4.533333e-06,5.97e-05,91.70418548
1.066667e-05,4.48e-05,4.533333e-06,6.4e-05,90.81911771
1.066667e-05,4.48e-05,4.533333e-06,6.83e-05,89.97225771
1.066667e-05,4.48e-05,4.533333e-06,7.25e-05,89.15546009
1.066667e-05,4.48e-05,4.533333e-06,7.68e-05,88.84801047
1.066667e-05,4.48e-05,4.533333e-06,8.11e-05,88.7016247
1.066667e-05,4.48e-05,4.533333e-06,8.53e-05,88.55343066
1.066667e-05,4.48e-05,4.533333e-06,8.96e-05,88.39865243
1.066667e-05,4.48e-05,4e-06,3.84e-05,100.3726733
1.066667e-05,4.48e-05,4e-06,4.27e-05,96.48928667
1.066667e-05,4.48e-05,4e-06,4.69e-05,92.34385259
1.066667e-05,4.48e-05,4e-06,5.12e-05,89.03788159
1.066667e-05,4.48e-05,4e-06,5.55e-05,86.50399929
1.066667e-05,4.48e-05,4e-06,5.97e-05,83.41142573
1.066667e-05,4.48e-05,4e-06,6.4e-05,79.53984205
1.066667e-05,4.48e-05,4e-06,6.83e-05,75.39558783
1.066667e-05,4.48e-05,4e-06,7.25e-05,71.51934938
1.066667e-05,4.48e-05,4e-06,7.68e-05,68.13920664
1.066667e-05,4.48e-05,4e-06,8.11e-05,65.25486919
1.066667e-05,4.48e-05,4e-06,8.53e-05,62.79297167
1.066667e-05,4.48e-05,4e-06,8.96e-05,60.67505442
1.066667e-05,4.48e-05,5.6e-06,3.84e-05,100.8637375
1.066667e-05,4.48e-05,5.6e-06,4.27e-05,95.93228921
1.066667e-05,4.48e-05,5.6e-06,4.69e-05,91.26155332
1.066667e-05,4.48e-05,5.6e-06,5.12e-05,88.11760072
1.066667e-05,4.48e-05,5.6e-06,5.55e-05,85.47407655
1.066667e-05,4.48e-05,5.6e-06,5.97e-05,82.27112142
1.066667e-05,4.48e-05,5.6e-06,6.4e-05,78.44070367
1.066667e-05,4.48e-05,5.6e-06,6.83e-05,74.41199156
1.066667e-05,4.48e-05,5.6e-06,7.25e-05,70.65478594
1.066667e-05,4.48e-05,5.6e-06,7.68e-05,67.36516826
1.066667e-05,4.48e-05,5.6e-06,8.11e-05,64.54149887
1.066667e-05,4.48e-05,5.6e-06,8.53e-05,62.11715872
1.066667e-05,4.48e-05,5.6e-06,8.96e-05,60.02044137
1.066667e-05,4.48e-05,5.066667e-06,3.84e-05,101.1897241
1.066667e-05,4.48e-05,5.066667e-06,4.27e-05,95.36864686
1.066667e-05,4.48e-05,5.066667e-06,4.69e-05,90.30486968
1.066667e-05,4.48e-05,5.066667e-06,5.12e-05,87.36314297
1.066667e-05,4.48e-05,5.066667e-06,5.55e-05,84.54248627
1.066667e-05,4.48e-05,5.066667e-06,5.97e-05,81.24858216
1.066667e-05,4.48e-05,5.066667e-06,6.4e-05,77.44061363
1.066667e-05,4.48e-05,5.066667e-06,6.83e-05,73.49826516
1.066667e-05,4.48e-05,5.066667e-06,7.25e-05,69.83366815
1.066667e-05,4.48e-05,5.066667e-06,7.68e-05,66.61649548
1.066667e-05,4.48e-05,5.066667e-06,8.11e-05,63.84267637
1.066667e-05,4.48e-05,5.066667e-06,8.53e-05,61.77742704
1.066667e-05,4.48e-05,5.066667e-06,8.96e-05,59.9783963
4.8e-06,0.000132012,5.333333e-06,3.84e-05,85.45340112
4.8e-06,0.000132012,5.333333e-06,4.27e-05,86.72805699
4.8e-06,0.000132012,5.333333e-06,4.69e-05,87.90454169
4.8e-06,0.000132012,5.333333e-06,5.12e-05,89.01274198
4.8e-06,0.000132012,5.333333e-06,5.55e-05,90.25670499
4.8e-06,0.000132012,5.333333e-06,5.97e-05,91.36789356
4.8e-06,0.000132012,5.333333e-06,6.4e-05,92.35498899
4.8e-06,0.000132012,5.333333e-06,6.83e-05,93.2363765
4.8e-06,0.000132012,5.333333e-06,7.25e-05,93.9443868
4.8e-06,0.000132012,5.333333e-06,7.68e-05,94.1822629
4.8e-06,0.000132012,5.333333e-06,8.11e-05,94.21136667
4.8e-06,0.000132012,5.333333e-06,8.53e-05,94.05640331
4.8e-06,0.000132012,5.333333e-06,8.96e-05,93.7305985
4.8e-06,0.000132012,2.4e-06,3.84e-05,86.43566412
4.8e-06,0.000132012,2.4e-06,4.27e-05,87.67844583
4.8e-06,0.000132012,2.4e-06,4.69e-05,88.82847964
4.8e-06,0.000132012,2.4e-06,5.12e-05,89.91465146
4.8e-06,0.000132012,2.4e-06,5.55e-05,91.13220437
4.8e-06,0.000132012,2.4e-06,5.97e-05,92.22616243
4.8e-06,0.000132012,2.4e-06,6.4e-05,93.2025958
4.8e-06,0.000132012,2.4e-06,6.83e-05,94.07169566
4.8e-06,0.000132012,2.4e-06,7.25e-05,94.732236
4.8e-06,0.000132012,2.4e-06,7.68e-05,94.92190859
4.8e-06,0.000132012,2.4e-06,8.11e-05,94.90983402
4.8e-06,0.000132012,2.4e-06,8.53e-05,94.72260401
4.8e-06,0.000132012,2.4e-06,8.96e-05,94.33757971
4.8e-06,0.000132012,2.666667e-06,3.84e-05,88.7374139
4.8e-06,0.000132012,2.666667e-06,4.27e-05,89.90852045
4.8e-06,0.000132012,2.666667e-06,4.69e-05,90.99890766
4.8e-06,0.000132012,2.666667e-06,5.12e-05,92.03524599
4.8e-06,0.000132012,2.666667e-06,5.55e-05,93.19244262
4.8e-06,0.000132012,2.666667e-06,5.97e-05,94.25189006
4.8e-06,0.000132012,2.666667e-06,6.4e-05,95.1984723
4.8e-06,0.000132012,2.666667e-06,6.83e-05,96.05712678
4.8e-06,0.000132012,2.666667e-06,7.25e-05,96.59423246
4.8e-06,0.000132012,2.666667e-06,7.68e-05,96.69256056
4.8e-06,0.000132012,2.666667e-06,8.11e-05,96.58818865
4.8e-06,0.000132012,2.666667e-06,8.53e-05,96.28438016
4.8e-06,0.000132012,2.666667e-06,8.96e-05,95.48270758
4.8e-06,0.000132012,2.933333e-06,3.84e-05,90.41728433
4.8e-06,0.000132012,2.933333e-06,4.27e-05,91.53935379
4.8e-06,0.000132012,2.933333e-06,4.69e-05,92.58794651
4.8e-06,0.000132012,2.933333e-06,5.12e-05,93.58931983
4.8e-06,0.000132012,2.933333e-06,5.55e-05,94.70401722
4.8e-06,0.000132012,2.933333e-06,5.97e-05,95.74359491
4.8e-06,0.000132012,2.933333e-06,6.4e-05,96.67680471
4.8e-06,0.000132012,2.933333e-06,6.83e-05,97.52372672
4.8e-06,0.000132012,2.933333e-06,7.25e-05,97.98312619
4.8e-06,0.000132012,2.933333e-06,7.68e-05,98.01679353
4.8e-06,0.000132012,2.933333e-06,8.11e-05,97.84932296
4.8e-06,0.000132012,2.933333e-06,8.53e-05,97.47054587
4.8e-06,0.000132012,2.933333e-06,8.96e-05,96.18283177
4.8e-06,0.000132012,3.2e-06,3.84e-05,92.43665729
4.8e-06,0.000132012,3.2e-06,4.27e-05,93.50092101
4.8e-06,0.000132012,3.2e-06,4.69e-05,94.50634042
4.8e-06,0.000132012,3.2e-06,5.12e-05,95.46663605
4.8e-06,0.000132012,3.2e-06,5.55e-05,96.53167284
4.8e-06,0.000132012,3.2e-06,5.97e-05,97.55339834
4.8e-06,0.000132012,3.2e-06,6.4e-05,98.47659187
4.8e-06,0.000132012,3.2e-06,6.83e-05,99.31966531
4.8e-06,0.000132012,3.2e-06,7.25e-05,99.68451682
4.8e-06,0.000132012,3.2e-06,7.68e-05,99.65290673
4.8e-06,0.000132012,3.2e-06,8.11e-05,99.41144034
4.8e-06,0.000132012,3.2e-06,8.53e-05,98.95042894
4.8e-06,0.000132012,3.2e-06,8.96e-05,96.94498604
4.8e-06,0.000132012,3.466667e-06,3.84e-05,88.62792582
4.8e-06,0.000132012,3.466667e-06,4.27e-05,85.93349323
4.8e-06,0.000132012,3.466667e-06,4.69e-05,84.59487838
4.8e-06,0.000132012,3.466667e-06,5.12e-05,83.65951048
4.8e-06,0.000132012,3.466667e-06,5.55e-05,82.7992227
4.8e-06,0.000132012,3.466667e-06,5.97e-05,82.00122737
4.8e-06,0.000132012,3.466667e-06,6.4e-05,81.2538522
4.8e-06,0.000132012,3.466667e-06,6.83e-05,80.96791144
4.8e-06,0.000132012,3.466667e-06,7.25e-05,80.91664889
4.8e-06,0.000132012,3.466667e-06,7.68e-05,80.85250551
4.8e-06,0.000132012,3.466667e-06,8.11e-05,80.78048945
