W,X,Y,Gain,ugf,pm
8.96e-05,5.6e-06,9.066667e-06,33.3041461028239,117562351.7764307,93.23250799497175
8.96e-05,5.6e-06,9.777778e-06,33.2909309824179,119181545.1954447,92.54887233756452
8.96e-05,5.244444e-06,1.12e-05,31.8255464903607,114240995.3248046,95.04031498193066
8.96e-05,5.244444e-06,1.048889e-05,31.8274954586071,112580715.2119485,95.70879833451484
8.96e-05,5.244444e-06,4.8e-06,33.0852173245421,95705321.87323232,101.1281997183635
8.96e-05,5.244444e-06,5.511111e-06,33.0926849505324,99867883.09031992,99.20192795127932
8.96e-05,5.244444e-06,6.222222e-06,33.0919177800459,103666967.3794319,98.01034958821602
8.96e-05,5.244444e-06,6.933333e-06,33.0862469094669,106785912.054699,96.98917872883682
8.96e-05,5.244444e-06,7.644444e-06,33.0776373331827,109386889.0701932,96.08796259150736
8.96e-05,5.244444e-06,8.355556e-06,33.0672919289642,111592804.4974011,95.28289660370886
8.96e-05,5.244444e-06,9.066667e-06,33.0559673711462,113489748.1986945,94.55626168636728
8.96e-05,5.244444e-06,9.777778e-06,33.0441488764862,115139925.3417557,93.89458268160011
8.391111e-05,2.4e-06,1.12e-05,31.7758724588523,85431896.45290253,101.9612814010733
8.391111e-05,2.4e-06,1.048889e-05,31.7742119352388,83989209.42910698,102.6309370779929
8.391111e-05,2.4e-06,4.8e-06,32.9825876683237,69983690.99575947,107.0649749115941
8.391111e-05,2.4e-06,5.511111e-06,32.990861019641,73854307.39991035,105.7356812183908
8.391111e-05,2.4e-06,6.222222e-06,32.9914050946579,76952396.46953374,104.602907925061
8.391111e-05,2.4e-06,6.933333e-06,32.9873613584028,79499259.22155459,103.6187836771711
8.391111e-05,2.4e-06,7.644444e-06,32.9805735332743,81637586.8885645,102.750102701029
8.391111e-05,2.4e-06,8.355556e-06,32.9721647401257,83463753.75053886,101.9730820232171
8.391111e-05,2.4e-06,9.066667e-06,32.9628381021615,85045338.43040547,101.2702230182142
8.391111e-05,2.4e-06,9.777778e-06,32.9530423559521,86431218.6380588,100.6283520498356
8.391111e-05,2.755556e-06,1.12e-05,32.2293503904406,93210222.36112288,98.94084924386642
8.391111e-05,2.755556e-06,1.048889e-05,32.2298028265118,91808848.32289214,99.6558600362796
8.391111e-05,2.755556e-06,4.8e-06,33.5095973869001,78014178.58070414,104.5398977753413
8.391111e-05,2.755556e-06,5.511111e-06,33.513287088602,81798801.33600266,103.100831280293
8.391111e-05,2.755556e-06,6.222222e-06,33.5098029363873,84826947.57153419,101.8768584055605
8.391111e-05,2.755556e-06,6.933333e-06,33.5021675310858,87315162.84350781,100.8153965652808
8.391111e-05,2.755556e-06,7.644444e-06,33.4449107260321,89214575.91573617,100.0379405127707
8.391111e-05,2.755556e-06,8.355556e-06,33.4344220744521,91006137.21006916,99.199599386851
8.391111e-05,2.755556e-06,9.066667e-06,33.4231740325554,92556723.29949231,98.44235292977596
8.391111e-05,2.755556e-06,9.777778e-06,33.4115951729055,93914479.26328108,97.75172452011896
8.391111e-05,3.111111e-06,1.12e-05,32.6483192522997,99906210.60635312,96.09870678277676
8.391111e-05,3.111111e-06,1.048889e-05,32.6508255670379,98540047.25961488,96.85069591004542
8.391111e-05,3.111111e-06,4.8e-06,33.948666808224,84682885.71348359,102.2890071091059
8.391111e-05,3.111111e-06,5.511111e-06,33.9493167894509,88411857.66483967,100.7507231099813
8.391111e-05,3.111111e-06,6.222222e-06,33.9431231570618,91394637.73582576,99.44493691361504
8.391111e-05,3.111111e-06,6.933333e-06,33.9330453303721,93844708.19841598,98.31455752815675
8.391111e-05,3.111111e-06,7.644444e-06,33.9207974387966,95899799.05083418,97.32005118476653
8.391111e-05,3.111111e-06,8.355556e-06,33.9074067535834,97652981.56840976,96.4331566821688
8.391111e-05,3.111111e-06,9.066667e-06,33.8935033019336,99169547.7404302,95.63312159437304
8.391111e-05,3.111111e-06,9.777778e-06,33.8794786670979,100616993.213041,94.97875751842967
8.391111e-05,3.466667e-06,1.12e-05,33.0383518556301,106993646.6344969,94.29249868306016
8.391111e-05,3.466667e-06,1.048889e-05,33.0428542834241,105378288.356249,94.871288366991
8.391111e-05,3.466667e-06,4.8e-06,34.4090876131424,90713803.6311826,99.98257099466656
8.391111e-05,3.466667e-06,5.511111e-06,34.4052001444127,94375929.19823152,98.36434079557746
8.391111e-05,3.466667e-06,6.222222e-06,34.3950464195477,97304872.7630948,96.9934079615077
8.391111e-05,3.466667e-06,6.933333e-06,34.3814582823329,99710211.97347692,95.80872750525874
8.391111e-05,3.466667e-06,7.644444e-06,34.366060578522,102140671.9780959,95.0144286178352
8.391111e-05,3.466667e-06,8.355556e-06,34.3498156238588,104265675.2204681,94.3374966701582
8.391111e-05,3.466667e-06,9.066667e-06,34.3333046871027,106096921.8252926,93.72286189426508
8.391111e-05,3.466667e-06,9.777778e-06,34.3168817959381,107693439.4050538,93.15980279869068
8.391111e-05,3.822222e-06,1.12e-05,33.403683176549,113202341.9963425,92.536350478831
8.391111e-05,3.822222e-06,1.048889e-05,33.4101256904045,111636818.1499709,93.1442131800244
8.391111e-05,3.822222e-06,4.8e-06,34.8429031536829,96033778.50707588,97.80018369017412
8.391111e-05,3.822222e-06,5.511111e-06,34.8345406114519,99636885.2209398,96.11463614062184
8.391111e-05,3.822222e-06,6.222222e-06,34.8204892447573,103116467.1654239,95.034410989597
8.391111e-05,3.822222e-06,6.933333e-06,34.8034522359557,106032588.8455253,94.13443910844391
8.391111e-05,3.822222e-06,7.644444e-06,34.7849645498432,108467212.4574919,93.33711631984784
8.391111e-05,3.822222e-06,8.355556e-06,34.7659232309259,110534448.8869189,92.62195877062643
8.391111e-05,3.822222e-06,9.066667e-06,34.7468606407149,112314235.8620564,91.97376249821676
8.391111e-05,3.822222e-06,9.777778e-06,34.7280932030161,113864340.0952022,91.38099183851034
8.391111e-05,4.177778e-06,1.12e-05,33.7476134495124,118692002.2719947,90.82266851581385
8.391111e-05,4.177778e-06,1.048889e-05,33.7559417816389,117170405.3082109,91.45748644343968
8.391111e-05,4.177778e-06,4.8e-06,35.2533832688727,100955380.8383369,95.84390573071798
8.391111e-05,4.177778e-06,5.511111e-06,35.2406302242862,105337958.1896319,94.57359607695996
8.391111e-05,4.177778e-06,6.222222e-06,35.2227600482325,108824974.0207262,93.48600649639214
8.391111e-05,4.177778e-06,6.933333e-06,35.2023479151667,111673953.9453295,92.53809712753494
8.391111e-05,4.177778e-06,7.644444e-06,35.1808394423376,114050740.381706,91.69965409626931
8.391111e-05,4.177778e-06,8.355556e-06,35.1590668523096,116067228.7865099,90.94881435560978
8.391111e-05,4.177778e-06,9.066667e-06,35.1375139849109,117801812.0850568,90.26934808696228
8.391111e-05,4.177778e-06,9.777778e-06,35.1164599951486,119311145.2557604,89.64894094794968
8.391111e-05,4.533333e-06,1.12e-05,34.0727693392839,123595294.9106404,89.15561599644523
8.391111e-05,4.533333e-06,1.048889e-05,34.0829308541345,122112765.7378345,89.81534264368297
8.391111e-05,4.533333e-06,4.8e-06,35.6431366874013,106200272.4866543,94.45111188647982
8.391111e-05,4.533333e-06,5.511111e-06,35.6260945498632,110496422.6322782,93.1167590722747
8.391111e-05,4.533333e-06,6.222222e-06,35.60449677068,113912784.3602353,91.97601364070375
8.391111e-05,4.533333e-06,6.933333e-06,35.5807925114804,116702297.3249675,90.98324994894308
8.391111e-05,4.533333e-06,7.644444e-06,35.55633944562,119027868.4773236,90.10642814145588
8.391111e-05,4.533333e-06,8.355556e-06,35.5319060107867,120999423.8714827,89.3223610207189
8.391111e-05,4.533333e-06,9.066667e-06,35.5079283208773,122693983.8615284,88.61383601024625
8.391111e-05,4.533333e-06,9.777778e-06,35.4846488908833,124167216.1320635,87.96779441938472
8.391111e-05,4.888889e-06,1.12e-05,34.3812792881727,128012309.0601289,87.53773312595976
8.391111e-05,4.888889e-06,1.048889e-05,34.3932228141844,126564786.7606967,88.22040175988194
8.391111e-05,4.888889e-06,4.8e-06,36.0142811453024,110912891.2128018,93.09246419856704
8.391111e-05,4.888889e-06,5.511111e-06,35.9930644695865,115131953.2921387,91.69792912325978
8.391111e-05,4.888889e-06,6.222222e-06,35.9678399203882,118485321.0650221,90.50739537174502
8.391111e-05,4.888889e-06,6.933333e-06,35.940933702004,121221828.7325729,89.47274434667933
8.391111e-05,4.888889e-06,7.644444e-06,35.9136176343246,123501756.7362209,88.56017971733085
8.391111e-05,4.888889e-06,8.355556e-06,35.886597870747,125433269.9105883,87.74524356939965
8.391111e-05,4.888889e-06,9.066667e-06,35.860263917932,127092161.7534189,87.00978248328015
8.391111e-05,4.888889e-06,9.777778e-06,35.8348225109835,128533217.9162922,86.34002684050111
8.391111e-05,5.6e-06,1.12e-05,34.9550771257136,135679913.2019494,84.45430241449641
8.391111e-05,5.6e-06,1.048889e-05,34.9704362083433,134292577.0975972,85.17731003995117
8.391111e-05,5.6e-06,4.8e-06,36.7074385776322,119059246.4516313,90.48524896997836
8.391111e-05,5.6e-06,5.511111e-06,36.6782562582265,123146942.5689881,88.98133354440274
8.391111e-05,5.6e-06,6.222222e-06,36.6461096898503,126393020.1573096,87.7007825203774
8.391111e-05,5.6e-06,6.933333e-06,36.6130915736254,129039280.2873739,86.59076072316157
8.391111e-05,5.6e-06,7.644444e-06,36.580310394723,131241507.7253797,85.61416107298804
8.391111e-05,5.6e-06,8.355556e-06,36.5483536555083,133104855.1816119,84.744139819069
8.391111e-05,5.6e-06,9.066667e-06,36.5175219909158,134703019.6072916,83.96078389690601
8.391111e-05,5.6e-06,9.777778e-06,36.4879538622677,136089280.5632884,83.24899906376004
8.391111e-05,5.244444e-06,1.12e-05,34.6748948870777,132020269.993185,85.97042926855428
8.391111e-05,5.244444e-06,1.048889e-05,34.6885705513522,130604314.6485075,86.67416046048173
8.391111e-05,5.244444e-06,4.8e-06,36.3685622525471,115177173.8970223,91.77007412346344
8.391111e-05,5.244444e-06,5.511111e-06,36.343296050036,119327117.3600008,90.31906913381248
8.391111e-05,5.244444e-06,6.222222e-06,36.3145531994803,122624024.5443133,89.08198017882025
8.391111e-05,5.244444e-06,6.933333e-06,36.2845408549708,125313035.4455566,88.00828607087067
8.391111e-05,5.244444e-06,7.644444e-06,36.2544476248531,127552068.4283472,87.06250183329239
8.391111e-05,5.244444e-06,8.355556e-06,36.2249192503599,129447705.2840174,86.21895103870169
8.391111e-05,5.244444e-06,9.066667e-06,36.1963000086196,131074637.3575992,85.45858038438583
8.391111e-05,5.244444e-06,9.777778e-06,36.1687619001823,132486858.3397169,84.7669419725737
